date,A005930,A000660,A035720,A035420,A051910,A006400,A005380,A068270,A114800
2010-12-03,17880.0,23450.0,15139.999999999998,59400.29100000001,395000.0,169500.0,184000.0,30421.533226089447,8050.0
2010-12-06,17800.0,23950.0,14939.999999999998,58303.18800000003,385000.0,174000.0,181000.0,30421.533226089447,8060.0
2010-12-07,18020.0,23600.0,15099.999999999998,59086.83300000001,388500.0,176500.0,178000.0,31508.016555592636,8010.0
2010-12-08,17760.0,23300.0,14999.999999999998,59557.02000000001,385000.0,177500.0,180000.0,31689.09711050984,8065.0
2010-12-09,18340.0,24150.0,15259.999999999998,60340.66500000002,385000.0,179000.0,184500.0,31779.637387968436,7920.0
2010-12-10,18380.0,24500.0,15259.999999999998,59870.47800000001,377500.0,179000.0,177000.0,31372.206139404738,7900.0
2010-12-13,18600.0,24350.0,15299.999999999998,59713.74900000001,370000.0,177500.0,179500.0,31553.286694321934,7855.0
2010-12-14,18580.0,24750.0,15459.999999999998,60497.39400000002,373500.0,173500.0,182000.0,31417.47627813404,7830.0
2010-12-15,18320.0,24250.0,15539.999999999998,60654.12300000002,385000.0,170500.0,182500.0,31779.637387968436,7820.0
2010-12-16,18220.0,24200.0,15579.999999999998,61907.955000000016,387500.0,170000.0,178000.0,31508.016555592636,7830.0
2010-12-17,18520.0,23800.0,15539.999999999998,63788.70300000002,387500.0,170500.0,178000.0,30919.504752111738,7755.0
2010-12-20,18640.0,23650.0,14979.999999999998,65826.18000000001,379500.0,168500.0,180500.0,30059.37211625505,7765.0
2010-12-21,18720.0,23750.0,14979.999999999998,64258.89000000002,379500.0,170500.0,177500.0,31055.315168299643,7685.0
2010-12-22,18780.0,23300.0,15039.999999999998,65512.722000000016,382000.0,169000.0,181500.0,31010.045029570338,7685.0
2010-12-23,18720.0,23300.0,15219.999999999998,65826.18000000001,387500.0,166500.0,182500.0,30466.803364818745,7695.0
2010-12-24,18500.0,23150.0,15059.999999999998,64258.89000000002,381500.0,162500.0,178500.0,29968.83183879645,7740.0
2010-12-27,18440.0,23100.0,14719.999999999998,64415.61900000001,375500.0,165500.0,172500.0,28701.26795437605,7750.0
2010-12-28,18760.0,23950.0,14619.999999999998,66296.36700000001,381000.0,168500.0,173500.0,28067.486012165853,7700.0
2010-12-29,18900.0,24250.0,15259.999999999998,68333.84400000001,389000.0,169500.0,176500.0,28655.99781564676,7595.0
2010-12-30,18980.0,24000.0,15439.999999999998,71154.96600000001,391000.0,168000.0,173500.0,30330.99294863085,7575.0
2011-01-03,19160.0,25300.0,15359.999999999998,69430.94700000001,390500.0,178000.0,177000.0,30376.26308736014,7535.0
2011-01-04,19160.0,25600.0,15519.999999999998,69430.94700000001,395000.0,179000.0,178000.0,29878.291561337846,7460.0
2011-01-05,18840.0,25900.0,15599.999999999998,69744.40500000001,418000.0,178000.0,189000.0,30149.912393713646,7475.0
2011-01-06,18600.0,26100.0,15639.999999999998,69430.94700000001,418000.0,180500.0,194000.0,30874.234613382447,7510.0
2011-01-07,18420.0,26100.0,16019.999999999998,70528.05000000003,415500.0,178000.0,198000.0,30964.774890841047,7455.0
2011-01-10,18340.0,25300.0,15859.999999999998,67393.47000000003,407000.0,174000.0,198000.0,30964.774890841047,7505.0
2011-01-11,18260.0,25400.0,16199.999999999998,66296.36700000001,415500.0,169000.0,196000.0,31372.206139404738,7505.0
2011-01-12,18600.0,26350.0,16019.999999999998,65355.99300000003,419000.0,169500.0,193500.0,31689.09711050984,7465.0
2011-01-13,18440.0,27250.0,16239.999999999998,63475.24500000003,416000.0,170000.0,192000.0,31326.93600067544,7455.0
2011-01-14,18660.0,27250.0,16119.999999999998,64885.80600000001,422000.0,171500.0,200500.0,30874.234613382447,7425.0
2011-01-17,18980.0,26900.0,16159.999999999998,66139.63800000004,415000.0,167500.0,198000.0,34405.305434267815,7500.0
2011-01-18,19380.0,27650.0,15719.999999999998,64572.34800000001,412000.0,169000.0,193500.0,31870.17766542704,7460.0
2011-01-19,19940.0,27850.0,16019.999999999998,62534.87100000002,410000.0,171000.0,193000.0,33137.74154984743,7380.0
2011-01-20,19640.0,28200.0,15739.999999999998,63945.43200000002,403500.0,165000.0,194000.0,32866.12071747163,7440.0
2011-01-21,19420.0,28100.0,15739.999999999998,64258.89000000002,398500.0,159000.0,185500.0,31915.447804156338,7595.0
2011-01-24,19420.0,28350.0,15899.999999999998,65826.18000000001,398000.0,160000.0,187500.0,32096.528359073534,7535.0
2011-01-25,19500.0,27400.0,15799.999999999998,64572.34800000001,403000.0,164000.0,189500.0,31462.746416863334,7490.0
2011-01-26,19960.0,28200.0,16279.999999999998,64258.89000000002,409500.0,163500.0,197500.0,31598.556833051236,7410.0
2011-01-27,19880.0,28000.0,16600.0,63945.43200000002,401000.0,162000.0,196000.0,31689.09711050984,7380.0
2011-01-28,20200.0,29500.0,16640.0,63631.97400000003,408000.0,154500.0,188000.0,32232.33877526144,7400.0
2011-01-31,19620.0,29650.0,16119.999999999998,62691.60000000001,420000.0,156000.0,179000.0,32503.959607637236,7535.0
2011-02-01,19660.0,29650.0,16299.999999999998,61751.22600000003,412500.0,154500.0,181000.0,32730.31030128373,7535.0
2011-02-07,19440.0,29700.0,16460.0,63945.43200000002,414000.0,157000.0,185000.0,32685.040162554433,7510.0
2011-02-08,19220.0,30150.0,16600.0,63788.70300000002,407000.0,156000.0,181000.0,32820.850578742335,7570.0
2011-02-09,19200.0,29550.0,16680.0,64729.07700000001,389500.0,158000.0,176000.0,31553.286694321934,7655.0
2011-02-10,18720.0,28800.0,16740.0,62691.60000000001,379000.0,156000.0,175000.0,29968.83183879645,7770.0
2011-02-11,18300.0,28800.0,16780.0,58616.64600000002,370000.0,155000.0,175500.0,29968.83183879645,7930.0
2011-02-14,19060.0,29700.0,17000.0,59400.29100000001,382000.0,157000.0,182500.0,31010.045029570338,7755.0
2011-02-15,19160.0,29750.0,17280.0,58616.64600000002,376000.0,158500.0,180000.0,30512.073503548043,7770.0
2011-02-16,18900.0,29200.0,17240.0,58616.64600000002,370000.0,160000.0,175000.0,29742.481145149944,7855.0
2011-02-17,19080.0,29100.0,17420.0,60183.936000000016,383000.0,162500.0,178000.0,28339.106844541657,7905.0
2011-02-18,19200.0,29400.0,17700.0,60654.12300000002,392000.0,163000.0,179500.0,29380.32003531555,7750.0
2011-02-21,18960.0,28800.0,17900.0,58146.45900000001,394000.0,165500.0,178500.0,29063.429064210453,7810.0
2011-02-22,18760.0,28800.0,17880.0,56892.62700000002,380000.0,166000.0,173500.0,28293.83670581236,7950.0
2011-02-23,18600.0,27600.0,17900.0,59400.29100000001,376000.0,165000.0,170000.0,28565.457538188155,7950.0
2011-02-24,18580.0,26900.0,18580.0,58303.18800000003,371000.0,163500.0,171000.0,28384.37698327096,8000.0
2011-02-25,18520.0,28000.0,19560.0,58303.18800000003,371500.0,163500.0,175000.0,29063.429064210453,7950.0
2011-02-28,18460.0,28350.0,19920.0,59400.29100000001,372000.0,166500.0,178000.0,29018.15892548115,8035.0
2011-03-02,18360.0,27550.0,19160.0,59243.56200000001,383500.0,168500.0,179000.0,28520.187399458853,8100.0
2011-03-03,18460.0,28450.0,19700.0,59713.74900000001,388000.0,174000.0,184000.0,28791.808231834653,7930.0
2011-03-04,18900.0,29200.0,18920.0,60340.66500000002,389000.0,174000.0,183500.0,30149.912393713646,7765.0
2011-03-07,18120.0,28900.0,18520.0,58303.18800000003,386000.0,173500.0,182500.0,31326.93600067544,7900.0
2011-03-08,17980.0,28650.0,19080.0,58773.37500000002,388000.0,174500.0,185000.0,31236.395723216836,7825.0
2011-03-09,17800.0,28400.0,19400.0,58930.10400000002,399000.0,169500.0,188500.0,30330.99294863085,7810.0
2011-03-10,17320.0,27700.0,18980.0,59243.56200000001,401000.0,167500.0,188500.0,30285.722809901545,7900.0
2011-03-11,17240.0,27700.0,18500.0,57989.73000000001,388500.0,166000.0,182500.0,29651.940867691348,8025.0
2011-03-14,18000.0,30100.0,18200.0,57989.73000000001,409500.0,167000.0,185500.0,28837.07837056395,7900.0
2011-03-15,17200.0,28700.0,18000.0,57049.35600000002,407500.0,168500.0,181500.0,28339.106844541657,8115.0
2011-03-16,17720.0,29200.0,18040.0,58930.10400000002,412500.0,167500.0,182000.0,28837.07837056395,7935.0
2011-03-17,17800.0,28950.0,18140.0,58616.64600000002,418000.0,165000.0,178500.0,28882.348509293253,7925.0
2011-03-18,17820.0,28550.0,18200.0,58773.37500000002,413000.0,165000.0,179500.0,28972.88878675185,7840.0
2011-03-21,17800.0,28500.0,18080.0,60027.20700000003,415000.0,163000.0,181000.0,29289.779757856948,7780.0
2011-03-22,17500.0,27850.0,18400.0,59713.74900000001,424000.0,157000.0,189000.0,29244.50961912765,7750.0
2011-03-23,17460.0,29050.0,19160.0,60967.58100000001,418500.0,159500.0,190500.0,29561.400590232748,7740.0
2011-03-24,17600.0,29100.0,19480.0,60654.12300000002,427000.0,158000.0,198500.0,29968.83183879645,7640.0
2011-03-25,18200.0,29900.0,19360.0,58930.10400000002,431000.0,161500.0,199000.0,29833.021422608548,7550.0
2011-03-28,18320.0,30900.0,19760.0,58146.45900000001,436500.0,161500.0,199500.0,29335.04989658625,7550.0
2011-03-29,18320.0,31000.0,19660.0,58616.64600000002,443000.0,161000.0,207000.0,29516.130451503454,7495.0
2011-03-30,18520.0,31550.0,19960.0,59713.74900000001,450000.0,168000.0,210000.0,31236.395723216836,7415.0
2011-03-31,18640.0,31300.0,19600.0,60027.20700000003,460000.0,168000.0,203000.0,31508.016555592636,7405.0
2011-04-01,18800.0,31600.0,19860.0,64102.16100000002,458000.0,172000.0,203500.0,31598.556833051236,7340.0
2011-04-04,18900.0,31800.0,19760.0,64258.89000000002,446500.0,169500.0,201500.0,32141.798497802843,7340.0
2011-04-05,18900.0,32450.0,19960.0,64415.61900000001,468500.0,172500.0,204000.0,32368.14919144933,7280.0
2011-04-06,18460.0,32500.0,19640.0,64415.61900000001,477500.0,171000.0,210500.0,31372.206139404738,7320.0
2011-04-07,18180.0,32000.0,19780.0,63161.78700000001,471000.0,172500.0,205500.0,31598.556833051236,7340.0
2011-04-08,17960.0,31300.0,19700.0,61907.955000000016,479000.0,173000.0,205000.0,31100.585307028934,7315.0
2011-04-11,17880.0,31800.0,19600.0,63945.43200000002,475500.0,174000.0,206000.0,30783.694335923843,7340.0
2011-04-12,17640.0,31700.0,19600.0,61281.03900000001,460000.0,174000.0,200000.0,29923.56170006715,7470.0
2011-04-13,18020.0,32350.0,19760.0,61437.76800000001,477500.0,177000.0,212500.0,31100.585307028934,7340.0
2011-04-14,18000.0,33750.0,20780.0,62064.68400000002,497500.0,181000.0,222000.0,30874.234613382447,7290.0
2011-04-15,17760.0,34150.0,21720.0,62691.60000000001,508000.0,185000.0,221500.0,31417.47627813404,7295.0
2011-04-18,17340.0,33800.0,21320.0,60497.39400000002,513000.0,189000.0,226000.0,31643.826971780538,7310.0
2011-04-19,17500.0,32800.0,21740.0,62221.41300000002,520000.0,189000.0,225500.0,33318.82210476463,7360.0
2011-04-20,18320.0,34300.0,21800.0,63945.43200000002,549000.0,198000.0,232500.0,33364.09224349393,7180.0
2011-04-21,18560.0,37000.0,21900.0,65042.53500000003,567000.0,196500.0,235500.0,33726.25335332833,7045.0
2011-04-22,18080.0,36600.0,21040.0,64885.80600000001,559000.0,194500.0,233000.0,33273.55196603533,7055.0
2011-04-25,17780.0,36450.0,21000.0,63631.97400000003,559000.0,194500.0,246000.0,33364.09224349393,7020.0
2011-04-26,17940.0,34750.0,21240.0,65355.99300000003,554000.0,189500.0,245000.0,32685.040162554433,7045.0
2011-04-27,18480.0,33900.0,21040.0,67080.01200000003,523000.0,190000.0,233500.0,32322.87905272004,7040.0
2011-04-28,18000.0,34350.0,21340.0,65826.18000000001,523000.0,189000.0,250500.0,32141.798497802843,7045.0
2011-04-29,17860.0,33800.0,21960.0,66609.82500000001,530000.0,191500.0,246500.0,33228.28182730603,7105.0
2011-05-02,18640.0,34600.0,22540.0,68490.57300000003,540000.0,197000.0,254500.0,33273.55196603533,6955.0
2011-05-03,18760.0,34450.0,21740.0,68020.38600000001,516000.0,197500.0,242000.0,31553.286694321934,7055.0
2011-05-04,18300.0,32450.0,21740.0,66609.82500000001,502000.0,188000.0,240000.0,31010.045029570338,7130.0
2011-05-06,17980.0,32500.0,21200.0,65982.90900000001,505000.0,186500.0,238500.0,31462.746416863334,7240.0
2011-05-09,17820.0,33300.0,20500.0,65199.26400000003,505000.0,186000.0,238500.0,31010.045029570338,7290.0
2011-05-11,17840.0,33700.0,20420.0,65669.45100000003,520000.0,184500.0,247500.0,30738.424197194545,7205.0
2011-05-12,17700.0,33750.0,20300.0,62691.60000000001,499500.0,188500.0,236000.0,30783.694335923843,7345.0
2011-05-13,18320.0,34500.0,20660.0,62691.60000000001,491000.0,189000.0,229500.0,30512.073503548043,7375.0
2011-05-16,18020.0,34400.0,20760.0,62848.32900000001,492000.0,191500.0,224000.0,30149.912393713646,7440.0
2011-05-17,17800.0,33100.0,20820.0,63161.78700000001,494500.0,187500.0,226000.0,30647.88391973594,7440.0
2011-05-18,17860.0,32800.0,20600.0,60340.66500000002,513000.0,189500.0,238500.0,30964.774890841047,7320.0
2011-05-19,17600.0,31550.0,20400.0,61124.31000000001,507000.0,185000.0,233500.0,30059.37211625505,7470.0
2011-05-20,17640.0,32200.0,20180.0,60810.852000000006,502000.0,189000.0,241000.0,29968.83183879645,7410.0
2011-05-23,17460.0,30850.0,20340.0,59243.56200000001,484500.0,184000.0,228000.0,29244.50961912765,7600.0
2011-05-24,17300.0,31250.0,20000.0,59086.83300000001,486500.0,183000.0,230500.0,29606.67072896205,7590.0
2011-05-25,17120.0,30000.0,20100.0,60183.936000000016,480000.0,184000.0,230500.0,30738.424197194545,7680.0
2011-05-26,17580.0,31100.0,20400.0,59243.56200000001,511000.0,201000.0,243500.0,30964.774890841047,7450.0
2011-05-27,17820.0,31300.0,20380.0,59243.56200000001,505000.0,200500.0,248500.0,31643.826971780538,7430.0
2011-05-30,17680.0,29500.0,20380.0,59086.83300000001,510000.0,177500.0,249000.0,32503.959607637236,7455.0
2011-05-31,18040.0,30100.0,20960.0,60183.936000000016,535000.0,176500.0,252500.0,33137.74154984743,7270.0
2011-06-01,18220.0,28400.0,21400.0,60654.12300000002,531000.0,178500.0,243500.0,32594.499885095836,7270.0
2011-06-02,17660.0,27550.0,21800.0,59557.02000000001,519000.0,174000.0,242000.0,32594.499885095836,7385.0
2011-06-03,17700.0,27650.0,22380.0,60027.20700000003,500000.0,164500.0,241500.0,32775.58044001304,7370.0
2011-06-07,17740.0,28600.0,22920.0,60340.66500000002,494500.0,166500.0,238000.0,32368.14919144933,7415.0
2011-06-08,17540.0,28900.0,22920.0,61124.31000000001,490500.0,163500.0,231500.0,33499.90265968183,7490.0
2011-06-09,17300.0,28700.0,22600.0,59400.29100000001,493000.0,165500.0,226500.0,33680.98321459904,7540.0
2011-06-10,17020.0,26700.0,22440.0,58930.10400000002,494000.0,160000.0,223000.0,33047.20127238883,7660.0
2011-06-13,17060.0,26350.0,22560.0,62691.60000000001,491500.0,156500.0,226500.0,33862.06376951623,7625.0
2011-06-14,17260.0,26650.0,22220.0,62691.60000000001,501000.0,162500.0,236000.0,34360.035295538524,7505.0
2011-06-15,17300.0,26950.0,22580.0,61437.76800000001,504000.0,163500.0,234500.0,35039.08737647802,7480.0
2011-06-16,16960.0,26250.0,22700.0,60497.39400000002,491000.0,164500.0,228000.0,35174.89779266592,7650.0
2011-06-17,16380.0,24650.0,22760.0,60497.39400000002,478500.0,161000.0,225500.0,36216.110983439816,7715.0
2011-06-20,16000.0,25200.0,22500.0,61907.955000000016,450000.0,161500.0,227500.0,36759.352648191416,7770.0
2011-06-21,16280.0,25900.0,22660.0,61907.955000000016,463000.0,164500.0,230000.0,36940.433203108616,7630.0
2011-06-22,16520.0,26100.0,23120.0,62534.87100000002,475500.0,162500.0,231500.0,36940.433203108616,7565.0
2011-06-23,16620.0,26350.0,22500.0,60027.20700000003,474000.0,164500.0,224000.0,36306.65126089841,7625.0
2011-06-24,17040.0,27900.0,22740.0,60497.39400000002,481500.0,170500.0,232000.0,38026.91653261181,7470.0
2011-06-27,16700.0,26700.0,22120.0,59557.02000000001,475500.0,169500.0,234000.0,37936.376255153205,7580.0
2011-06-28,16640.0,25550.0,22000.0,60027.20700000003,470500.0,166500.0,230000.0,38479.61791990481,7595.0
2011-06-29,16660.0,25550.0,22100.0,60183.936000000016,482500.0,165500.0,238000.0,39520.8311106787,7460.0
2011-06-30,16520.0,25050.0,22200.0,59243.56200000001,488000.0,163500.0,237000.0,40018.802636701,7450.0
2011-07-01,17100.0,26700.0,22020.0,59243.56200000001,498000.0,168500.0,240500.0,39249.2102783029,7355.0
2011-07-04,17560.0,26950.0,22400.0,58773.37500000002,501000.0,170000.0,244500.0,38253.26722625831,7270.0
2011-07-05,17980.0,28000.0,22400.0,59400.29100000001,493500.0,174500.0,244000.0,38026.91653261181,7215.0
2011-07-06,17960.0,26500.0,22340.0,59243.56200000001,495000.0,173500.0,246500.0,38072.186671341115,7190.0
2011-07-07,17600.0,26400.0,22400.0,59870.47800000001,503000.0,172000.0,248000.0,38932.319307197795,7160.0
2011-07-08,17700.0,26600.0,23400.0,60183.936000000016,509000.0,173000.0,247500.0,38932.319307197795,7165.0
2011-07-11,17300.0,26450.0,24080.0,59713.74900000001,499000.0,168000.0,239000.0,39068.1297233857,7260.0
2011-07-12,17000.0,25350.0,23500.0,58146.45900000001,477500.0,164500.0,231500.0,39747.1818043252,7430.0
2011-07-13,16860.0,24300.0,25260.0,58930.10400000002,486000.0,165000.0,238000.0,41150.55610493349,7375.0
2011-07-14,16620.0,23700.0,24600.0,57833.00100000001,489500.0,167500.0,238500.0,41739.06790841439,7400.0
2011-07-15,16640.0,24000.0,24500.0,58773.37500000002,489500.0,169500.0,240000.0,42146.49915697808,7345.0
2011-07-18,16260.0,22950.0,25420.0,61281.03900000001,496500.0,163500.0,236500.0,42191.76929570738,7440.0
2011-07-19,16440.0,23350.0,26360.0,63318.51600000001,486500.0,163000.0,233000.0,42689.74082172968,7430.0
2011-07-20,17020.0,24200.0,27200.0,63005.05800000001,493500.0,174500.0,235500.0,43187.712347751985,7310.0
2011-07-21,16840.0,23650.0,27400.0,65826.18000000001,461500.0,175000.0,233000.0,41286.36652112139,7340.0
2011-07-22,17000.0,23750.0,27720.0,65669.45100000003,468000.0,173500.0,236500.0,43187.712347751985,7250.0
2011-07-25,16940.0,23900.0,27720.0,64729.07700000001,453000.0,169500.0,234000.0,44907.97761946537,7340.0
2011-07-26,17000.0,24500.0,28500.0,66609.82500000001,466000.0,170000.0,238000.0,44817.437342006764,7275.0
2011-07-27,16900.0,23800.0,28400.0,68333.84400000001,473000.0,169500.0,243000.0,43232.982486481276,7250.0
2011-07-28,16740.0,23550.0,27000.0,67080.01200000003,472000.0,169500.0,239000.0,43776.224151232884,7325.0
2011-07-29,16880.0,24250.0,26400.0,65826.18000000001,470000.0,170000.0,235000.0,43459.33318012778,7410.0
2011-08-01,17400.0,25550.0,26680.0,66766.55400000003,485500.0,175500.0,235500.0,43866.76442869147,7255.0
2011-08-02,17040.0,25450.0,26000.0,66923.28300000001,471000.0,170500.0,224000.0,43142.44220902268,7465.0
2011-08-03,16660.0,24300.0,26780.0,66296.36700000001,449500.0,163500.0,214000.0,43142.44220902268,7680.0
2011-08-04,16420.0,24100.0,27500.0,65042.53500000003,416000.0,160000.0,209000.0,42418.11998935389,7855.0
2011-08-05,15780.0,23550.0,26980.0,62534.87100000002,407000.0,156000.0,204000.0,40607.314440181886,8130.0
2011-08-08,15200.0,21850.0,26160.0,59557.02000000001,387000.0,148500.0,199500.0,38298.537364987606,8430.0
2011-08-09,14480.0,20200.0,25160.0,54855.15000000001,395000.0,141500.0,194000.0,36216.110983439816,8750.0
2011-08-10,14400.0,21000.0,25600.0,60027.20700000003,388000.0,145500.0,192500.0,37574.215145318805,8790.0
