date,A005930,A000660,A035720,A035420,A114800
2013-11-15,29240.0,33700.0,16319.999999999998,125400.0,7510.0
2013-11-18,29480.0,33750.0,16540.0,125000.0,7495.0
2013-11-19,29780.0,33450.0,16960.0,123600.0,7405.0
2013-11-20,29400.0,32500.0,16600.0,126000.0,7465.0
2013-11-21,28800.0,32050.0,16700.0,125000.0,7580.0
2013-11-22,29000.0,32400.0,16640.0,127200.0,7525.0
2013-11-25,29300.0,33250.0,16580.0,127200.0,7460.0
2013-11-26,29580.0,33600.0,16500.0,127000.0,7445.0
2013-11-27,29400.0,34600.0,16520.0,132600.0,7420.0
2013-11-28,29880.0,35450.0,16960.0,139200.0,7355.0
2013-11-29,29880.0,35400.0,16980.0,138400.0,7365.0
2013-12-02,29340.0,35700.0,16980.0,137400.0,7410.0
2013-12-03,29220.0,34700.0,16960.0,137200.0,7500.0
2013-12-04,28640.0,34800.0,16940.0,134600.0,7595.0
2013-12-05,28800.0,34250.0,16880.0,135200.0,7615.0
2013-12-06,28560.0,35500.0,17360.0,142000.0,7615.0
2013-12-09,29080.0,36350.0,17140.0,141800.0,7535.0
2013-12-10,28800.0,36500.0,17400.0,141800.0,7565.0
2013-12-11,28400.0,36800.0,17400.0,143400.0,7645.0
2013-12-12,28200.0,36450.0,17140.0,142800.0,7685.0
2013-12-13,27800.0,36500.0,17120.0,140600.0,7710.0
2013-12-16,28000.0,37150.0,17300.0,141600.0,7710.0
2013-12-17,27900.0,36600.0,17660.0,146400.0,7670.0
2013-12-18,28020.0,35550.0,17700.0,142000.0,7625.0
2013-12-19,28540.0,34900.0,17360.0,146000.0,7645.0
2013-12-20,28540.0,35300.0,17580.0,147200.0,7610.0
2013-12-23,28660.0,37000.0,17340.0,148000.0,7540.0
2013-12-24,28300.0,36750.0,17500.0,146800.0,7525.0
2013-12-26,28160.0,36000.0,17120.0,142800.0,7540.0
2013-12-27,27920.0,36650.0,17040.0,146800.0,7475.0
2013-12-30,27440.0,36800.0,16800.0,144800.0,7460.0
2014-01-02,26180.0,35550.0,17000.0,145000.0,7670.0
2014-01-03,25920.0,36300.0,16900.0,139800.0,7755.0
2014-01-06,26140.0,37650.0,16940.0,139800.0,7735.0
2014-01-07,26080.0,37800.0,17140.0,140000.0,7715.0
2014-01-08,25820.0,39000.0,16980.0,140000.0,7715.0
2014-01-09,25500.0,38850.0,16680.0,134200.0,7760.0
2014-01-10,25440.0,38500.0,16960.0,138000.0,7825.0
2014-01-13,25900.0,38150.0,17000.0,134000.0,7780.0
2014-01-14,26260.0,38400.0,17000.0,133400.0,7785.0
2014-01-15,25980.0,36650.0,16720.0,138600.0,7760.0
2014-01-16,26020.0,36550.0,16460.0,144000.0,7730.0
2014-01-17,25840.0,36000.0,16239.999999999998,143000.0,7805.0
2014-01-20,26320.0,36850.0,16179.999999999998,143400.0,7750.0
2014-01-21,26480.0,36400.0,16259.999999999998,140000.0,7690.0
2014-01-22,26560.0,36300.0,16359.999999999998,140800.0,7695.0
2014-01-23,25980.0,35400.0,16460.0,140000.0,7790.0
2014-01-24,26140.0,35900.0,16099.999999999998,135800.0,7820.0
2014-01-27,25840.0,35250.0,15579.999999999998,131800.0,7915.0
2014-01-28,25660.0,36800.0,15719.999999999998,135400.0,7890.0
2014-01-29,25600.0,37850.0,15999.999999999998,135000.0,7805.0
2014-02-03,25440.0,37950.0,16059.999999999998,135200.0,7910.0
2014-02-04,24980.0,36500.0,15999.999999999998,133200.0,8075.0
2014-02-05,24740.0,36650.0,15999.999999999998,137800.0,8035.0
2014-02-06,25180.0,38600.0,15759.999999999998,147800.0,7965.0
2014-02-07,25500.0,39300.0,15839.999999999998,150200.0,7905.0
2014-02-10,25540.0,39000.0,15619.999999999998,146800.0,7905.0
2014-02-11,26220.0,39000.0,15599.999999999998,147400.0,7865.0
2014-02-12,26140.0,39850.0,15499.999999999998,148200.0,7845.0
2014-02-13,25960.0,39900.0,15459.999999999998,149600.0,7915.0
2014-02-14,26020.0,39050.0,15299.999999999998,150000.0,7815.0
2014-02-17,25700.0,38700.0,15239.999999999998,149800.0,7810.0
2014-02-18,25900.0,38800.0,15279.999999999998,150400.0,7805.0
2014-02-19,25800.0,39150.0,15299.999999999998,150000.0,7850.0
2014-02-20,25720.0,38800.0,15179.999999999998,137800.0,7895.0
2014-02-21,26600.0,39300.0,15119.999999999998,141000.0,7770.0
2014-02-24,26560.0,38850.0,14359.999999999998,136800.0,7800.0
2014-02-25,26680.0,38650.0,14579.999999999998,147000.0,7740.0
2014-02-26,26840.0,39250.0,14359.999999999998,152000.0,7710.0
2014-02-27,26820.0,39500.0,14199.999999999998,158400.0,7695.0
2014-02-28,26980.0,38750.0,13999.999999999998,163400.0,7695.0
2014-03-03,26500.0,38950.0,13879.999999999998,162600.0,7750.0
2014-03-04,26300.0,38950.0,13739.999999999998,164400.0,7775.0
2014-03-05,26600.0,39450.0,13879.999999999998,170400.0,7695.0
2014-03-06,26520.0,39100.0,13879.999999999998,167200.0,7695.0
2014-03-07,26780.0,38550.0,13879.999999999998,165200.0,7715.0
2014-03-10,26400.0,37700.0,13879.999999999998,170600.0,7815.0
2014-03-11,26440.0,37750.0,13879.999999999998,170000.0,7780.0
2014-03-12,25880.0,37400.0,14019.999999999998,162400.0,7905.0
2014-03-13,25800.0,38050.0,13979.999999999998,167400.0,7870.0
2014-03-14,25500.0,37950.0,15299.999999999998,162000.0,7965.0
2014-03-17,25320.0,36700.0,15199.999999999998,160200.0,7930.0
2014-03-18,25560.0,36350.0,15219.999999999998,163800.0,7880.0
2014-03-19,25380.0,37000.0,15959.999999999998,166600.0,7880.0
2014-03-20,25240.0,36950.0,15959.999999999998,163000.0,7980.0
2014-03-21,25460.0,38700.0,15779.999999999998,160800.0,7910.0
2014-03-24,25460.0,38150.0,15759.999999999998,166800.0,7870.0
2014-03-25,24940.0,37600.0,15419.999999999998,158400.0,7885.0
2014-03-26,25700.0,38400.0,15559.999999999998,159400.0,7775.0
2014-03-27,26660.0,37700.0,15479.999999999998,154600.0,7725.0
2014-03-28,26700.0,37050.0,15459.999999999998,156000.0,7725.0
2014-03-31,26860.0,36000.0,15639.999999999998,154800.0,7715.0
2014-04-01,26780.0,37000.0,15579.999999999998,156000.0,7680.0
2014-04-02,27140.0,37050.0,15739.999999999998,161000.0,7660.0
2014-04-03,27800.0,36550.0,15379.999999999998,160600.0,7660.0
2014-04-04,27600.0,37250.0,15159.999999999998,158000.0,7630.0
2014-04-07,27940.0,37000.0,15019.999999999998,147800.0,7655.0
2014-04-08,27880.0,36750.0,14819.999999999998,148400.0,7605.0
2014-04-09,27420.0,37650.0,14879.999999999998,149600.0,7600.0
2014-04-10,27600.0,37700.0,14699.999999999998,153000.0,7580.0
2014-04-11,27300.0,37050.0,14639.999999999998,148200.0,7640.0
2014-04-14,27400.0,36900.0,14799.999999999998,148600.0,7620.0
2014-04-15,27400.0,37400.0,14839.999999999998,146800.0,7670.0
2014-04-16,27600.0,37650.0,14819.999999999998,150000.0,7635.0
2014-04-17,27400.0,38050.0,14879.999999999998,147400.0,7650.0
2014-04-18,27560.0,39200.0,15019.999999999998,150000.0,7590.0
2014-04-21,27600.0,39400.0,14999.999999999998,151400.0,7605.0
2014-04-22,27500.0,39800.0,14839.999999999998,158600.0,7605.0
2014-04-23,27780.0,40750.0,14659.999999999998,156000.0,7615.0
2014-04-24,28140.0,40900.0,14399.999999999998,155400.0,7625.0
2014-04-25,27980.0,40750.0,14459.999999999998,149600.0,7745.0
2014-04-28,27760.0,40500.0,14819.999999999998,146800.0,7735.0
2014-04-29,27200.0,39700.0,14979.999999999998,146000.0,7775.0
2014-04-30,26860.0,40150.0,14979.999999999998,147600.0,7805.0
2014-05-02,26920.0,40650.0,14959.999999999998,147800.0,7815.0
2014-05-07,26880.0,41100.0,14799.999999999998,146200.0,7895.0
2014-05-08,27000.0,40650.0,14639.999999999998,141000.0,7855.0
2014-05-09,26700.0,41150.0,14579.999999999998,138200.0,7850.0
2014-05-12,27760.0,41400.0,14519.999999999998,143800.0,7805.0
2014-05-13,28000.0,41700.0,14559.999999999998,149800.0,7690.0
2014-05-14,28300.0,42100.0,14559.999999999998,151600.0,7590.0
2014-05-15,28200.0,42000.0,14599.999999999998,152400.0,7590.0
2014-05-16,28560.0,42250.0,14499.999999999998,150400.0,7600.0
2014-05-19,28960.0,40900.0,14359.999999999998,147000.0,7590.0
2014-05-20,29020.0,42000.0,14339.999999999998,151200.0,7590.0
2014-05-21,28820.0,41900.0,14319.999999999998,154600.0,7585.0
2014-05-22,28520.0,42400.0,14639.999999999998,155600.0,7550.0
2014-05-23,28560.0,42350.0,15619.999999999998,155200.0,7565.0
2014-05-26,28440.0,42400.0,15619.999999999998,149000.0,7580.0
2014-05-27,28140.0,42200.0,17960.0,151000.0,7660.0
2014-05-28,28660.0,42600.0,20640.0,155600.0,7580.0
2014-05-29,29200.0,42600.0,20640.0,154400.0,7590.0
2014-05-30,28860.0,44150.0,19560.0,151600.0,7645.0
2014-06-02,29100.0,44700.0,18800.0,152400.0,7630.0
2014-06-03,29400.0,44650.0,19280.0,151000.0,7630.0
2014-06-05,29140.0,46450.0,18420.0,148600.0,7675.0
2014-06-09,28180.0,46100.0,18540.0,153600.0,7670.0
2014-06-10,28720.0,47350.0,18560.0,156600.0,7600.0
2014-06-11,28440.0,47000.0,18300.0,157200.0,7610.0
2014-06-12,28260.0,47400.0,18900.0,159000.0,7630.0
2014-06-13,27340.0,47050.0,18820.0,157000.0,7735.0
2014-06-16,27480.0,48350.0,18680.0,158800.0,7690.0
2014-06-17,27480.0,49350.0,19140.0,156000.0,7685.0
2014-06-18,27160.0,49000.0,18860.0,155000.0,7725.0
2014-06-19,26460.0,50700.0,18940.0,155400.0,7705.0
2014-06-20,26020.0,49400.0,20260.0,157400.0,7820.0
2014-06-23,26440.0,48900.0,23280.0,165200.0,7780.0
2014-06-24,26900.0,50300.0,22840.0,165000.0,7690.0
2014-06-25,26400.0,49800.0,23280.0,164400.0,7750.0
2014-06-26,26500.0,48750.0,23660.0,169800.0,7685.0
2014-06-27,26220.0,47500.0,23160.0,166400.0,7705.0
2014-06-30,26440.0,48550.0,23400.0,167000.0,7695.0
2014-07-01,26200.0,48450.0,24100.0,168800.0,7695.0
2014-07-02,26600.0,50400.0,23940.0,169400.0,7640.0
2014-07-03,26360.0,50900.0,24200.0,166000.0,7650.0
2014-07-04,26120.0,50400.0,23500.0,163800.0,7665.0
2014-07-07,25840.0,51600.0,23200.0,166200.0,7705.0
2014-07-08,25900.0,51900.0,22820.0,166200.0,7705.0
2014-07-09,26160.0,49750.0,22680.0,161000.0,7745.0
2014-07-10,26120.0,49300.0,23980.0,161400.0,7730.0
2014-07-11,25680.0,48950.0,23560.0,158600.0,7800.0
2014-07-14,25720.0,49350.0,23660.0,161600.0,7765.0
2014-07-15,26400.0,49750.0,24500.0,165400.0,7690.0
2014-07-16,26420.0,51000.0,23880.0,159800.0,7680.0
2014-07-17,26600.0,51500.0,24700.0,156400.0,7655.0
2014-07-18,26860.0,50800.0,24740.0,156600.0,7665.0
2014-07-21,27060.0,50500.0,25800.0,153200.0,7670.0
2014-07-22,26960.0,51000.0,26200.0,156600.0,7620.0
2014-07-23,26760.0,49450.0,25800.0,151800.0,7625.0
2014-07-24,27100.0,47550.0,26480.0,150800.0,7625.0
2014-07-25,27100.0,47500.0,26340.0,151400.0,7605.0
2014-07-28,27160.0,46550.0,25540.0,152800.0,7540.0
2014-07-29,27720.0,44400.0,24220.0,146800.0,7465.0
2014-07-30,27900.0,46750.0,26160.0,153800.0,7375.0
2014-07-31,26860.0,45450.0,26340.0,149800.0,7420.0
2014-08-01,25840.0,46300.0,28320.0,152800.0,7430.0
2014-08-04,26340.0,47850.0,28680.0,156600.0,7440.0
2014-08-05,26320.0,47300.0,29140.0,152400.0,7495.0
2014-08-06,26000.0,45400.0,29680.0,151400.0,7515.0
2014-08-07,25800.0,45200.0,31200.0,149000.0,7550.0
2014-08-08,25000.0,44200.0,31860.0,153800.0,7645.0
2014-08-11,25400.0,45000.0,30540.0,152000.0,7605.0
2014-08-12,25320.0,43250.0,33020.0,154200.0,7600.0
2014-08-13,25280.0,43900.0,34260.0,160000.0,7565.0
2014-08-14,25220.0,43550.0,34300.0,158800.0,7535.0
2014-08-18,25000.0,43850.0,33940.0,158800.0,7580.0
2014-08-19,25080.0,43800.0,35420.0,160000.0,7520.0
2014-08-20,25220.0,45350.0,35060.0,157800.0,7530.0
2014-08-21,24700.0,45850.0,33820.0,151800.0,7650.0
2014-08-22,24940.0,45950.0,33820.0,154800.0,7605.0
2014-08-25,24560.0,47150.0,33000.0,155400.0,7580.0
2014-08-26,24440.0,46700.0,32640.0,155800.0,7550.0
2014-08-27,24600.0,45350.0,30720.0,156000.0,7540.0
2014-08-28,24840.0,45600.0,34280.0,153000.0,7545.0
2014-08-29,24680.0,45400.0,33020.0,153600.0,7575.0
2014-09-01,24520.0,44500.0,32600.0,153000.0,7580.0
2014-09-02,23880.0,44050.0,33360.0,152600.0,7655.0
2014-09-03,23780.0,41800.0,33980.0,150000.0,7660.0
2014-09-04,24200.0,42050.0,32900.0,150000.0,7640.0
2014-09-05,24020.0,43200.0,31640.0,145000.0,7660.0
2014-09-11,23840.0,43850.0,31020.0,139800.0,7705.0
2014-09-12,24020.0,44500.0,30580.0,141600.0,7690.0
2014-09-15,24000.0,42800.0,29140.0,142000.0,7725.0
2014-09-16,24120.0,43500.0,29840.0,145400.0,7695.0
2014-09-17,24520.0,44100.0,30660.0,148600.0,7620.0
2014-09-18,24200.0,42900.0,30580.0,158000.0,7665.0
2014-09-19,24200.0,44000.0,30880.0,158400.0,7640.0
2014-09-22,23760.0,43250.0,31060.0,158000.0,7740.0
2014-09-23,23220.0,42500.0,32380.0,166800.0,7750.0
2014-09-24,23000.0,44200.0,32300.0,166600.0,7760.0
2014-09-25,23120.0,44600.0,33000.0,161600.0,7770.0
2014-09-26,23700.0,45600.0,32600.0,164200.0,7790.0
2014-09-29,23900.0,47150.0,32520.0,166000.0,7810.0
2014-09-30,23680.0,46750.0,31540.0,161400.0,7850.0
2014-10-01,23120.0,46400.0,33300.0,160800.0,7950.0
2014-10-02,22820.0,47100.0,31900.0,158400.0,8050.0
2014-10-06,23020.0,44700.0,30960.0,155800.0,8070.0
2014-10-07,23240.0,44700.0,31360.0,154000.0,8065.0
2014-10-08,22600.0,44150.0,30220.0,156800.0,8085.0
2014-10-10,22100.0,42200.0,27840.0,148000.0,8210.0
2014-10-13,22160.0,41700.0,25680.0,151200.0,8240.0
2014-10-14,22540.0,43300.0,27820.0,151600.0,8235.0
2014-10-15,22500.0,43400.0,27820.0,156400.0,8260.0
2014-10-16,22300.0,45100.0,28200.0,157000.0,8295.0
2014-10-17,21780.0,44100.0,28980.0,153200.0,8380.0
2014-10-20,22120.0,44900.0,29920.0,156800.0,8280.0
2014-10-21,21660.0,45250.0,30380.0,159200.0,8345.0
2014-10-22,22080.0,46300.0,31200.0,159600.0,8280.0
2014-10-23,21880.0,45500.0,31160.0,158800.0,8265.0
2014-10-24,22240.0,45300.0,31040.0,156000.0,8305.0
2014-10-27,21900.0,44600.0,30360.0,155400.0,8265.0
2014-10-28,21820.0,46000.0,29800.0,160800.0,8275.0
2014-10-29,22600.0,47000.0,29040.0,155600.0,8115.0
2014-10-30,23620.0,47200.0,28000.0,150000.0,8120.0
2014-10-31,24880.0,47450.0,29200.0,150800.0,8075.0
2014-11-03,24700.0,48050.0,28400.0,149800.0,8120.0
2014-11-04,24340.0,47450.0,28500.0,150200.0,8180.0
2014-11-05,24040.0,47200.0,28000.0,153000.0,8205.0
2014-11-06,24080.0,47950.0,27220.0,149200.0,8155.0
2014-11-07,24120.0,47400.0,27040.0,148600.0,8150.0
2014-11-10,25360.0,47550.0,27860.0,148600.0,8065.0
2014-11-11,24620.0,47600.0,28000.0,148400.0,8075.0
2014-11-12,24600.0,48100.0,28500.0,149800.0,8040.0
2014-11-13,24000.0,48100.0,28500.0,152600.0,8070.0
2014-11-14,23880.0,49200.0,27780.0,152200.0,8140.0
2014-11-17,24100.0,45900.0,27400.0,152200.0,8120.0
2014-11-18,24400.0,46400.0,26800.0,156200.0,8055.0
2014-11-19,24360.0,47150.0,27300.0,157400.0,8070.0
2014-11-20,24200.0,47250.0,28220.0,157800.0,8095.0
2014-11-21,24460.0,46450.0,28480.0,152600.0,8075.0
2014-11-24,24400.0,47100.0,28880.0,150000.0,7995.0
2014-11-25,23800.0,48500.0,30060.0,150600.0,8000.0
2014-11-26,24020.0,48600.0,29480.0,150600.0,8015.0
2014-11-27,25280.0,47850.0,28760.0,149000.0,7965.0
2014-11-28,25740.0,48050.0,29340.0,151200.0,7975.0
2014-12-01,25900.0,47950.0,28180.0,147600.0,8050.0
2014-12-02,25900.0,47700.0,28420.0,146600.0,8050.0
2014-12-03,25960.0,48050.0,28000.0,146800.0,8035.0
2014-12-04,26000.0,48700.0,27980.0,147200.0,7940.0
2014-12-05,26040.0,48350.0,27560.0,147200.0,7940.0
2014-12-08,26380.0,48650.0,26960.0,146000.0,7955.0
2014-12-09,26980.0,49450.0,26860.0,145200.0,7980.0
2014-12-10,26340.0,48850.0,25600.0,142200.0,8110.0
2014-12-11,26100.0,47200.0,24800.0,140800.0,8220.0
2014-12-12,25720.0,47550.0,24160.0,142600.0,8200.0
2014-12-15,25460.0,47650.0,25380.0,144400.0,8195.0
2014-12-16,25580.0,46500.0,25560.0,145800.0,8250.0
2014-12-17,25320.0,46700.0,25220.0,145800.0,8270.0
2014-12-18,25320.0,47700.0,24840.0,143800.0,8280.0
2014-12-19,26560.0,48500.0,26060.0,148000.0,8150.0
2014-12-22,26900.0,48250.0,25960.0,149000.0,8090.0
2014-12-23,26780.0,47450.0,25040.0,149000.0,8105.0
2014-12-24,26860.0,47800.0,24660.0,148200.0,8085.0
2014-12-26,27040.0,47000.0,24400.0,147200.0,8075.0
2014-12-29,26580.0,48050.0,24620.0,144600.0,8110.0
2014-12-30,26540.0,47750.0,24720.0,142400.0,8220.0
2015-01-02,26600.0,47750.0,27440.0,146200.0,8180.0
2015-01-05,26660.0,47650.0,28900.0,149800.0,8190.0
2015-01-06,25900.0,47500.0,29060.0,148600.0,8355.0
2015-01-07,26140.0,47400.0,29640.0,146400.0,8340.0
2015-01-08,26280.0,49950.0,29460.0,148800.0,8230.0
2015-01-09,26280.0,49700.0,29900.0,150400.0,8135.0
2015-01-12,26320.0,50300.0,29080.0,150000.0,8160.0
2015-01-13,26780.0,49000.0,28520.0,148000.0,8130.0
2015-01-14,26900.0,48900.0,28880.0,147800.0,8165.0
2015-01-15,26680.0,49500.0,30880.0,155400.0,8145.0
2015-01-16,26320.0,47450.0,30700.0,155400.0,8265.0
2015-01-19,26860.0,47000.0,30440.0,155200.0,8165.0
2015-01-20,27440.0,47050.0,30840.0,158000.0,8095.0
2015-01-21,27900.0,48050.0,30600.0,156000.0,8080.0
2015-01-22,27560.0,47000.0,29500.0,153000.0,8055.0
2015-01-23,27720.0,47500.0,31160.0,156000.0,8010.0
2015-01-26,27780.0,48250.0,31440.0,154200.0,8010.0
2015-01-27,28000.0,49150.0,30620.0,152800.0,7960.0
2015-01-28,27560.0,49200.0,31480.0,155400.0,7950.0
2015-01-29,27200.0,47400.0,31280.0,147200.0,7990.0
2015-01-30,27300.0,47650.0,30540.0,143200.0,8000.0
2015-02-02,27360.0,46600.0,29780.0,142200.0,8010.0
2015-02-03,27320.0,46700.0,30000.0,142400.0,8025.0
2015-02-04,27180.0,47300.0,29920.0,145000.0,7965.0
2015-02-05,27160.0,47150.0,29960.0,142400.0,8040.0
2015-02-06,27440.0,45500.0,29140.0,143000.0,8025.0
2015-02-09,27900.0,45200.0,27880.0,136200.0,8040.0
2015-02-10,27560.0,45150.0,28100.0,129600.0,8085.0
2015-02-11,27100.0,46850.0,29520.0,134600.0,8065.0
2015-02-12,26880.0,46650.0,29040.0,136000.0,8100.0
2015-02-13,27220.0,47050.0,28240.0,133600.0,8035.0
2015-02-16,27480.0,47500.0,27960.0,133800.0,8025.0
2015-02-17,27540.0,46450.0,27860.0,134200.0,8010.0
2015-02-23,27340.0,47200.0,27120.0,127800.0,7995.0
2015-02-24,27340.0,47600.0,27140.0,127400.0,7980.0
2015-02-25,27580.0,46500.0,26980.0,128200.0,7955.0
2015-02-26,27500.0,47100.0,26160.0,125200.0,7955.0
2015-02-27,27140.0,46600.0,26620.0,132200.0,7985.0
2015-03-02,28460.0,46850.0,25640.0,129200.0,7935.0
2015-03-03,28360.0,47300.0,25900.0,130000.0,7910.0
2015-03-04,28740.0,45900.0,26560.0,136000.0,7915.0
2015-03-05,28440.0,45500.0,26400.0,137800.0,7905.0
2015-03-06,28840.0,46200.0,26180.0,136000.0,7865.0
2015-03-09,28400.0,45100.0,25760.0,130600.0,7950.0
2015-03-10,28420.0,44150.0,25040.0,128200.0,7980.0
2015-03-11,29480.0,43400.0,24240.0,125800.0,7975.0
2015-03-12,28940.0,43250.0,24700.0,125400.0,7990.0
2015-03-13,29140.0,44100.0,24080.0,130000.0,7965.0
2015-03-16,29400.0,45800.0,23800.0,128600.0,7955.0
2015-03-17,29940.0,46250.0,23720.0,132000.0,7780.0
2015-03-18,30060.0,46250.0,22500.0,130800.0,7775.0
2015-03-19,29400.0,46400.0,22720.0,128200.0,7755.0
2015-03-20,29280.0,46850.0,24200.0,130800.0,7775.0
2015-03-23,29340.0,48150.0,24140.0,136000.0,7775.0
2015-03-24,29520.0,48000.0,23100.0,135000.0,7755.0
2015-03-25,29700.0,48300.0,22700.0,134000.0,7760.0
2015-03-26,28420.0,47000.0,22500.0,132200.0,7830.0
2015-03-27,28420.0,45800.0,22660.0,134400.0,7845.0
2015-03-30,28560.0,45500.0,23080.0,136200.0,7830.0
2015-03-31,28820.0,45550.0,23080.0,134200.0,7825.0
2015-04-01,28460.0,45000.0,22800.0,133400.0,7890.0
2015-04-02,28680.0,44800.0,21860.0,128400.0,7875.0
2015-04-03,28680.0,44200.0,21920.0,129400.0,7825.0
2015-04-06,29400.0,44750.0,21480.0,127000.0,7830.0
2015-04-07,29240.0,43950.0,21440.0,127800.0,7845.0
2015-04-08,29580.0,42600.0,21420.0,129000.0,7785.0
2015-04-09,29660.0,41900.0,22060.0,130600.0,7795.0
2015-04-10,29800.0,43600.0,21600.0,130000.0,7690.0
2015-04-13,29580.0,44200.0,21420.0,130400.0,7645.0
2015-04-14,29480.0,44000.0,22780.0,133400.0,7595.0
2015-04-15,28920.0,44300.0,22360.0,134200.0,7570.0
2015-04-16,29540.0,44500.0,22800.0,134600.0,7515.0
2015-04-17,29000.0,44550.0,22900.0,133800.0,7505.0
2015-04-20,28600.0,44250.0,23200.0,133200.0,7520.0
2015-04-21,28880.0,45150.0,22780.0,133800.0,7525.0
2015-04-22,29220.0,45250.0,23140.0,134800.0,7490.0
2015-04-23,29020.0,45800.0,22700.0,136400.0,7380.0
2015-04-24,28200.0,47200.0,22140.0,133400.0,7425.0
2015-04-27,27900.0,45800.0,22120.0,136800.0,7450.0
2015-04-28,27320.0,46950.0,21840.0,137200.0,7475.0
2015-04-29,27700.0,46900.0,21420.0,135800.0,7505.0
2015-04-30,28200.0,46150.0,21580.0,130000.0,7540.0
2015-05-04,28000.0,46800.0,21220.0,120600.0,7515.0
2015-05-06,27240.0,45300.0,20340.0,122600.0,7630.0
2015-05-07,27400.0,45900.0,20920.0,122200.0,7665.0
2015-05-08,26760.0,45950.0,20840.0,121800.0,7695.0
2015-05-11,26720.0,46300.0,20860.0,121200.0,7690.0
2015-05-12,26620.0,46050.0,20220.0,121000.0,7700.0
2015-05-13,26660.0,45250.0,20080.0,120800.0,7645.0
2015-05-14,26800.0,45550.0,21180.0,121400.0,7635.0
2015-05-15,26520.0,45300.0,20980.0,122000.0,7720.0
2015-05-18,26400.0,45450.0,21400.0,123600.0,7700.0
2015-05-19,26760.0,46100.0,22300.0,125200.0,7665.0
2015-05-20,27320.0,46850.0,23280.0,123200.0,7595.0
2015-05-21,27040.0,46350.0,23180.0,121400.0,7685.0
2015-05-22,27000.0,47850.0,22600.0,125400.0,7580.0
2015-05-26,27240.0,48000.0,22720.0,124200.0,7600.0
2015-05-27,26280.0,48450.0,21680.0,121600.0,7755.0
2015-05-28,26180.0,49650.0,21420.0,121000.0,7755.0
2015-05-29,26140.0,51100.0,23460.0,121800.0,7725.0
2015-06-01,25820.0,50600.0,23260.0,123400.0,7780.0
2015-06-02,26060.0,51200.0,22320.0,122200.0,7860.0
2015-06-03,25460.0,49800.0,22360.0,120200.0,7930.0
2015-06-04,26740.0,48300.0,22780.0,116000.0,7905.0
2015-06-05,26820.0,49050.0,22140.0,113000.0,7915.0
2015-06-08,26280.0,48050.0,22840.0,117400.0,7930.0
2015-06-09,25640.0,48000.0,23400.0,118000.0,7940.0
2015-06-10,25240.0,47500.0,23200.0,113600.0,7980.0
2015-06-11,25140.0,47100.0,22900.0,113200.0,7960.0
2015-06-12,25540.0,46550.0,22160.0,120200.0,8025.0
2015-06-15,25400.0,46150.0,21120.0,125400.0,8045.0
2015-06-16,25100.0,44200.0,20340.0,125400.0,8120.0
2015-06-17,25080.0,44950.0,21280.0,126000.0,8105.0
2015-06-18,25300.0,44300.0,21000.0,124800.0,8095.0
2015-06-19,25320.0,43550.0,21560.0,126800.0,8060.0
2015-06-22,25620.0,43850.0,21320.0,126200.0,8030.0
2015-06-23,26420.0,44150.0,21400.0,128000.0,7920.0
2015-06-24,26040.0,43350.0,22860.0,129800.0,7925.0
2015-06-25,25380.0,43100.0,23960.0,130600.0,7930.0
2015-06-26,25560.0,42000.0,24700.0,131600.0,7925.0
2015-06-29,25620.0,42600.0,25200.0,130200.0,8045.0
2015-06-30,25360.0,42300.0,25240.0,126800.0,8005.0
2015-07-01,25900.0,42800.0,27320.0,125600.0,7910.0
2015-07-02,25980.0,42100.0,27660.0,123000.0,7900.0
2015-07-03,25360.0,42650.0,27840.0,122600.0,7920.0
2015-07-06,24600.0,40750.0,27600.0,123200.0,8120.0
2015-07-07,24800.0,41350.0,27680.0,122600.0,8100.0
2015-07-08,24780.0,40900.0,27620.0,123800.0,8210.0
2015-07-09,25300.0,40950.0,26260.0,122000.0,8150.0
2015-07-10,25180.0,40850.0,26100.0,122400.0,8145.0
2015-07-13,25320.0,40550.0,26960.0,122800.0,8065.0
2015-07-14,24500.0,37850.0,26520.0,122800.0,8110.0
2015-07-15,24700.0,39300.0,26040.0,121000.0,8085.0
2015-07-16,25640.0,39450.0,27620.0,121400.0,8030.0
2015-07-17,26100.0,39950.0,27900.0,126400.0,8070.0
2015-07-20,25500.0,38650.0,27160.0,127600.0,8085.0
2015-07-21,25260.0,39050.0,26240.0,129800.0,8065.0
2015-07-22,25060.0,38200.0,26380.0,127000.0,8150.0
2015-07-23,24680.0,39000.0,26000.0,124400.0,8145.0
2015-07-24,24580.0,38550.0,25540.0,125000.0,8245.0
2015-07-27,24600.0,37250.0,25240.0,122200.0,8225.0
2015-07-28,24600.0,37100.0,25860.0,122000.0,8215.0
2015-07-29,25260.0,37000.0,25860.0,120400.0,8185.0
2015-07-30,24300.0,34500.0,25880.0,103600.0,8260.0
2015-07-31,23700.0,37100.0,24180.0,104600.0,8285.0
2015-08-03,23500.0,35950.0,24200.0,104000.0,8335.0
2015-08-04,23640.0,37250.0,24940.0,105200.0,8290.0
2015-08-05,23180.0,37300.0,25380.0,105000.0,8290.0
2015-08-06,22300.0,36100.0,25600.0,103200.0,8385.0
2015-08-07,22720.0,36200.0,26440.0,100200.0,8400.0
2015-08-10,22820.0,36300.0,27160.0,102200.0,8420.0
2015-08-11,23140.0,36100.0,26700.0,104600.0,8465.0
